year,league,division,team,wins,losses,winning_percentage,games_back
1975,American League,East,Boston Red Sox,95,65,0.59375,.594
1975,American League,East,Detroit Tigers,57,102,0.3584905660377358,37½
1975,American League,West,Texas Rangers,79,83,0.4876543209876543,.488
