name,url,team,team_url,year,league,statistic,value,stat_type,rank
Vern Stephens,https://www.baseball-almanac.com/players/player.php?p=stephve01,Boston,,1950,American League,RBI,144,player,1
Bobby Doerr,https://www.baseball-almanac.com/players/player.php?p=doerrbo01,Boston,,1950,American League,Triples,11,player,1
Hoot Evers,https://www.baseball-almanac.com/players/player.php?p=eversho01,Detroit,,1950,American League,Triples,11,player,1
Bob Lemon,https://www.baseball-almanac.com/players/player.php?p=lemonbo01,Cleveland,,1950,American League,Complete Games,22,pitcher,1
