name,url,team,team_url,year,league,statistic,value,stat_type,rank
Ervin Santana,https://www.baseball-almanac.com/players/player.php?p=santaer01,Minnesota Twins,,2017,American League,Complete Games,5,pitcher,1
Ervin Santana,https://www.baseball-almanac.com/players/player.php?p=santaer01,Minnesota Twins,,2017,American League,Shutouts,3,pitcher,1
Corey Kluber,https://www.baseball-almanac.com/players/player.php?p=klubeco01,Cleveland Indians,,2017,American League,Wins,18,pitcher,1
Jason Vargas,https://www.baseball-almanac.com/players/player.php?p=vargaja01,Kansas City Royals,,2017,American League,Wins,18,pitcher,1
