year,league,division,team,wins,losses,winning_percentage,games_back
2024,American League,East,Boston Red Sox,81,81,0.5,13.0
2024,American League,East,Tampa Bay Rays,80,82,0.49382716049382713,14.0
2024,American League,Central,Detroit Tigers,86,76,0.5308641975308642,6.5
2024,American League,West,Houston Astros,88,73,0.546583850931677,0
2024,American League,West,Texas Rangers,78,84,0.48148148148148145,10.5
