year,league,division,team,wins,losses,winning_percentage,games_back
1972,American League,East,Detroit Tigers,86,70,0.5512820512820513,.551
1972,American League,East,Boston Red Sox,85,70,0.5483870967741935,½
1972,American League,West,Texas Rangers,54,100,0.35064935064935066,38½
