name,url,team,team_url,year,league,statistic,value,stat_type,rank
Corey Seager,https://www.baseball-almanac.com/players/player.php?p=seageco01,Los Angeles Dodgers,https://www.baseball-almanac.com/teamstats/roster.php?y=2019&t=LAN,2019,National League,Doubles,44,player,1
Walker Buehler,https://www.baseball-almanac.com/players/player.php?p=buehlwa01,Los Angeles Dodgers,https://www.baseball-almanac.com/teamstats/roster.php?y=2019&t=LAN,2019,National League,Complete Games,2,pitcher,1
Zach Eflin,https://www.baseball-almanac.com/players/player.php?p=eflinza01,Philadelphia Phillies,https://www.baseball-almanac.com/teamstats/roster.php?y=2019&t=PHI,2019,National League,Complete Games,2,pitcher,1
