year,league,division,team,wins,losses,winning_percentage,games_back
1999,American League,East,Boston Red Sox,94,68,0.5802469135802469,"$72,330,656"
1999,American League,Central,Detroit Tigers,69,92,0.42857142857142855,"$36,954,666"
1999,American League,West,Texas Rangers,95,67,0.5864197530864198,"$80,801,598"
