year,league,division,team,wins,losses,winning_percentage,games_back
1978,American League,East,Boston Red Sox,99,64,0.6073619631901841,.607
1978,American League,East,Detroit Tigers,86,76,0.5308641975308642,13½
1978,American League,West,Texas Rangers,87,75,0.5370370370370371,.537
