year,league,division,team,wins,losses,winning_percentage,games_back
2017,American League,East,Boston Red Sox,93,69,0.5740740740740741,--
2017,American League,East,Tampa Bay Rays,80,82,0.49382716049382713,13.0
2017,American League,Central,Detroit Tigers,64,98,0.3950617283950617,38.0
2017,American League,West,Houston Astros,101,61,0.6234567901234568,--
2017,American League,West,Texas Rangers,78,84,0.48148148148148145,23.0
