year,league,division,team,wins,losses,winning_percentage,games_back
2006,American League,East,Boston Red Sox,86,76,0.5308641975308642,"$120,099,824"
2006,American League,Central,Detroit Tigers,95,67,0.5864197530864198,"$82,612,866"
2006,American League,West,Texas Rangers,80,82,0.49382716049382713,"$68,228,662"
