year,league,division,team,wins,losses,winning_percentage,games_back
1995,American League,East,Boston Red Sox,86,58,0.5972222222222222,"$38,157,750"
1995,American League,East,Detroit Tigers,60,84,0.4166666666666667,"$28,663,667"
1995,American League,West,Texas Rangers,74,70,0.5138888888888888,"$35,888,725"
