name,url,team,team_url,year,league,statistic,value,stat_type,rank
Johnny Logan,https://www.baseball-almanac.com/players/player.php?p=loganjo01,Milwaukee,,1955,National League,Doubles,37,player,1
Willie Mays,https://www.baseball-almanac.com/players/player.php?p=mayswi01,New York,,1955,National League,Triples,13,player,1
