year,league,division,team,wins,losses,winning_percentage,games_back
1993,American League,East,Detroit Tigers,85,77,0.5246913580246914,"$38,038,498"
1993,American League,East,Boston Red Sox,80,82,0.49382716049382713,"$46,164,788"
1993,American League,West,Texas Rangers,86,76,0.5308641975308642,"$39,959690"
