year,league,division,team,wins,losses,winning_percentage,games_back
1982,American League,East,Boston Red Sox,89,73,0.5493827160493827,.549
1982,American League,East,Detroit Tigers,83,79,0.5123456790123457,.512
1982,American League,West,Texas Rangers,64,98,0.3950617283950617,.395
