name,url,team,team_url,year,league,statistic,value,stat_type,rank
J.D. Martinez,https://www.baseball-almanac.com/players/player.php?p=martijd02,Boston Red Sox,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=BOS,2021,American League,Doubles,42,player,1
Whit Merrifield,https://www.baseball-almanac.com/players/player.php?p=merriwh01,Kansas City Royals,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=KCA,2021,American League,Doubles,42,player,1
Salvador Perez,https://www.baseball-almanac.com/players/player.php?p=perezsa02,Kansas City Royals,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=KCA,2021,American League,Home Runs,48,player,1
Sean Manaea,https://www.baseball-almanac.com/players/player.php?p=manaese01,Oakland Athletics,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=OAK,2021,American League,Complete Games,2,pitcher,1
