year,league,division,team,wins,losses,winning_percentage,games_back
2012,American League,East,Tampa Bay Rays,90,72,0.5555555555555556,"$64,173,500"
2012,American League,East,Boston Red Sox,69,93,0.42592592592592593,"$173,186,617"
2012,American League,Central,Detroit Tigers,88,74,0.5432098765432098,"$132,300,000"
2012,American League,West,Texas Rangers,93,69,0.5740740740740741,"$120,510,974"
