year,league,division,team,wins,losses,winning_percentage,games_back
2015,American League,East,Tampa Bay Rays,80,82,0.49382716049382713,.494
2015,American League,East,Boston Red Sox,78,84,0.48148148148148145,.481
2015,American League,Central,Detroit Tigers,74,87,0.45962732919254656,20½
2015,American League,West,Texas Rangers,88,74,0.5432098765432098,--
2015,American League,West,Houston Astros,86,76,0.5308641975308642,.531
