year,league,division,team,wins,losses,winning_percentage,games_back
1994,American League,East,Boston Red Sox,54,61,0.46956521739130436,"$36,337,937"
1994,American League,East,Detroit Tigers,53,62,0.4608695652173913,"$41,118,509"
1994,American League,West,Texas Rangers,52,62,0.45614035087719296,"$32,399,097"
