year,league,division,team,wins,losses,winning_percentage,games_back
2025,American League,East,Tampa Bay Rays,42,34,0.5526315789473685,1.5
2025,American League,East,Boston Red Sox,40,37,0.5194805194805194,4.0
2025,American League,Central,Detroit Tigers,48,29,0.6233766233766234,0
2025,American League,West,Houston Astros,44,32,0.5789473684210527,0
2025,American League,West,Texas Rangers,37,39,0.4868421052631579,7.0
