year,league,division,team,wins,losses,winning_percentage,games_back
2021,American League,East,Tampa Bay Rays,100,62,0.6172839506172839,--
2021,American League,East,Boston Red Sox,92,70,0.5679012345679012,8.0
2021,American League,Central,Detroit Tigers,77,85,0.47530864197530864,16.0
2021,American League,West,Houston Astros,95,67,0.5864197530864198,--
2021,American League,West,Texas Rangers,60,102,0.37037037037037035,35.0
