name,url,team,team_url,year,league,statistic,value,stat_type,rank
"Lance McCullers, Jr.",https://www.baseball-almanac.com/players/player.php?p=mcculla02,Houston Astros,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=HOA,2021,American League,Winning Percentage,.722,pitcher,1
Gerrit Cole,https://www.baseball-almanac.com/players/player.php?p=colege01,New York Yankees,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=NYA,2021,American League,Wins,16,pitcher,1
Juan Soto,https://www.baseball-almanac.com/players/player.php?p=sotoju01,Washington Nationals,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=WS0,2021,National League,Base on Balls,145,player,1
Trea Turner,https://www.baseball-almanac.com/players/player.php?p=turnetr01,Washington Nationals,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=WS0,2021,National League,Batting Average,.328,player,1
Bryce Harper,https://www.baseball-almanac.com/players/player.php?p=harpebr03,Philadelphia Phillies,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=PHI,2021,National League,Doubles,42,player,1
Trea Turner,https://www.baseball-almanac.com/players/player.php?p=turnetr01,Washington Nationals,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=WS0,2021,National League,Hits,195,player,1
Fernando Tatis Jr.,https://www.baseball-almanac.com/players/player.php?p=tatisfe02,San Diego Padres,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=SDN,2021,National League,Home Runs,42,player,1
Juan Soto,https://www.baseball-almanac.com/players/player.php?p=sotoju01,Washington Nationals,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=WS0,2021,National League,On Base Percentage,.465,player,1
Adam Duvall,https://www.baseball-almanac.com/players/player.php?p=duvalad01,Miami Marlins,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=MIA,2021,National League,RBI,113,player,1
Freddie Freeman,https://www.baseball-almanac.com/players/player.php?p=freemfr01,Atlanta Braves,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=ATL,2021,National League,Runs,120,player,1
Bryce Harper,https://www.baseball-almanac.com/players/player.php?p=harpebr03,Philadelphia Phillies,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=PHI,2021,National League,Slugging Average,.615,player,1
Trea Turner,https://www.baseball-almanac.com/players/player.php?p=turnetr01,Washington Nationals,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=WS0,2021,National League,Stolen Bases,32,player,1
Trea Turner,https://www.baseball-almanac.com/players/player.php?p=turnetr01,Washington Nationals,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=WS0,2021,National League,Total Bases,319,player,1
David Peralta,https://www.baseball-almanac.com/players/player.php?p=peralda01,Arizona Diamondbacks,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=ARI,2021,National League,Triples,8,player,1
German Marquez,https://www.baseball-almanac.com/players/player.php?p=marquge01,Colorado Rockies,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=COL,2021,National League,Complete Games,3,pitcher,1
Corbin Burnes,https://www.baseball-almanac.com/players/player.php?p=burneco01,Milwaukee Brewers,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=ML4,2021,National League,ERA,2.43,pitcher,1
Tyler Rogers,https://www.baseball-almanac.com/players/player.php?p=rogerty01,San Francisco Giants,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=SFN,2021,National League,Games,80,pitcher,1
Mark Melancon,https://www.baseball-almanac.com/players/player.php?p=melanma01,San Diego Padres,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=SDN,2021,National League,Saves,39,pitcher,1
Anthony DeSclafani,https://www.baseball-almanac.com/players/player.php?p=desclan01,San Francisco Giants,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=SFN,2021,National League,Shutouts,2,pitcher,1
Zack Wheeler,https://www.baseball-almanac.com/players/player.php?p=wheelza01,Philadelphia Phillies,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=PHI,2021,National League,Strikeouts,247,pitcher,1
Julio Urias,https://www.baseball-almanac.com/players/player.php?p=uriasju01,Los Angeles Dodgers,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=LAN,2021,National League,Winning Percentage,.870,pitcher,1
Julio Urias,https://www.baseball-almanac.com/players/player.php?p=uriasju01,Los Angeles Dodgers,https://www.baseball-almanac.com/teamstats/roster.php?y=2021&t=LAN,2021,National League,Wins,20,pitcher,1
