year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
2011,National League,East,Philadelphia Phillies,102,60,0.63,0,0,
2011,National League,East,Atlanta Braves,89,73,0.549,0,0,
2011,National League,East,Washington Nationals,80,81,0.497,0,0,
2011,National League,East,New York Mets,77,85,0.475,0,0,
2011,National League,East,Florida Marlins,72,90,0.444,0,0,
2011,National League,Central,Milwaukee Brewers,96,66,0.593,0,0,
2011,National League,Central,St. Louis Cardinals,90,72,0.556,0,0,
2011,National League,Central,Cincinnati Reds,79,83,0.488,0,0,
2011,National League,Central,Pittsburgh Pirates,72,90,0.444,0,0,
2011,National League,Central,Chicago Cubs,71,91,0.438,0,0,
2011,National League,Central,Houston Astros,56,106,0.346,0,0,
2011,National League,West,Arizona Diamondbacks,94,68,0.58,0,0,
2011,National League,West,San Francisco Giants,86,76,0.531,0,0,
2011,National League,West,Los Angeles Dodgers,82,79,0.509,0,0,
2011,National League,West,Colorado Rockies,73,89,0.451,0,0,
2011,National League,West,San Diego Padres,71,91,0.438,0,0,
