year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1945,American League,League,Detroit Tigers,88,65,0.575,.575,0,
1945,American League,League,Washington Senators,87,67,0.565,.565,0,
1945,American League,League,St. Louis Browns,81,70,0.536,.536,0,
1945,American League,League,New York Yankees,81,71,0.533,.533,0,
1945,American League,League,Cleveland Indians,73,72,0.503,.503,0,
1945,American League,League,Chicago White Sox,71,78,0.477,.477,0,
1945,American League,League,Boston Red Sox,71,83,0.461,.461,0,
1945,American League,League,Philadelphia Athletics,52,98,0.347,.347,0,
