year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1991,American League,East,Toronto Blue Jays,91,71,0.562,.562,0,
1991,American League,East,Detroit Tigers,84,78,0.519,.519,0,
1991,American League,East,Boston Red Sox,84,78,0.519,.519,0,
1991,American League,East,Milwaukee Brewers,83,79,0.512,.512,0,
1991,American League,East,New York Yankees,71,91,0.438,.438,0,
1991,American League,East,Baltimore Orioles,67,95,0.414,.414,0,
1991,American League,East,Cleveland Indians,57,105,0.352,.352,0,
1991,American League,West,Minnesota Twins,95,67,0.586,.586,0,
1991,American League,West,Chicago White Sox,87,75,0.537,.537,0,
1991,American League,West,Texas Rangers,85,77,0.525,.525,0,
1991,American League,West,Oakland Athletics,84,78,0.519,.519,0,
1991,American League,West,Seattle Mariners,83,79,0.512,.512,0,
1991,American League,West,Kansas City Royals,82,80,0.506,.506,0,
1991,American League,West,California Angels,81,81,0.5,.500,0,
