year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
2023,American League,East,Baltimore Orioles,101,61,0.623,0,0,
2023,American League,East,Tampa Bay Rays,99,63,0.611,0,0,
2023,American League,East,Toronto Blue Jays,89,73,0.549,0,0,
2023,American League,East,New York Yankees,82,80,0.506,0,0,
2023,American League,East,Boston Red Sox,78,84,0.481,0,0,
2023,American League,Central,Minnesota Twins,87,75,0.537,0,0,
2023,American League,Central,Detroit Tigers,78,84,0.481,0,0,
2023,American League,Central,Cleveland Guardians,76,86,0.469,0,0,
2023,American League,Central,Chicago White Sox,61,101,0.377,0,0,
2023,American League,Central,Kansas City Royals,56,106,0.346,0,0,
2023,American League,West,Houston Astros,90,72,0.556,0,0,
2023,American League,West,Texas Rangers,90,72,0.556,0,0,
2023,American League,West,Seattle Mariners,88,74,0.543,0,0,
2023,American League,West,Los Angeles Angels,73,89,0.451,0,0,
2023,American League,West,Oakland Athletics,50,112,0.309,0,0,
