year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1920,American League,League,Cleveland Indians,98,56,0.636,.636,0,
1920,American League,League,Chicago White Sox,96,58,0.623,.623,0,
1920,American League,League,New York Yankees,95,59,0.617,.617,0,
1920,American League,League,St. Louis Browns,76,77,0.497,.497,0,
1920,American League,League,Boston Red Sox,72,81,0.471,.471,0,
1920,American League,League,Washington Senators,68,84,0.447,.447,0,
1920,American League,League,Detroit Tigers,61,93,0.396,.396,0,
1920,American League,League,Philadelphia Athletics,48,106,0.312,.312,0,
