year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1956,National League,League,Brooklyn Dodgers,93,61,0.604,.604,0,
1956,National League,League,Milwaukee Braves,92,62,0.597,.597,0,
1956,National League,League,Cincinnati Redlegs,91,63,0.591,.591,0,
1956,National League,League,St. Louis Cardinals,76,78,0.494,.494,0,
1956,National League,League,Philadelphia Phillies,71,83,0.461,.461,0,
1956,National League,League,New York Giants,67,87,0.435,.435,0,
1956,National League,League,Pittsburgh Pirates,66,88,0.429,.429,0,
1956,National League,League,Chicago Cubs,60,94,0.39,.390,0,
