year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
2009,American League,East,New York Yankees,103,59,0.636,0,0,
2009,American League,East,Boston Red Sox,95,67,0.586,0,0,
2009,American League,East,Tampa Bay Rays,84,78,0.519,0,0,
2009,American League,East,Toronto Blue Jays,75,87,0.463,0,0,
2009,American League,East,Baltimore Orioles,64,98,0.395,0,0,
2009,American League,Central,Minnesota Twins,87,76,0.534,0,0,
2009,American League,Central,Detroit Tigers,86,77,0.528,0,0,
2009,American League,Central,Chicago White Sox,79,83,0.488,0,0,
2009,American League,Central,Cleveland Indians,65,97,0.401,0,0,
2009,American League,Central,Kansas City Royals,65,97,0.401,0,0,
2009,American League,West,Los Angeles Angels,97,65,0.599,0,0,
2009,American League,West,Texas Rangers,87,75,0.537,0,0,
2009,American League,West,Seattle Mariners,85,77,0.525,0,0,
2009,American League,West,Oakland Athletics,75,87,0.463,0,0,
