year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1923,National League,League,New York Giants,95,58,0.621,.621,0,
1923,National League,League,Cincinnati Reds,91,63,0.591,.591,0,
1923,National League,League,Pittsburgh Pirates,87,67,0.565,.565,0,
1923,National League,League,Chicago Cubs,83,71,0.539,.539,0,
1923,National League,League,St. Louis Cardinals,79,74,0.516,.516,0,
1923,National League,League,Brooklyn Robins,76,78,0.494,.494,0,
1923,National League,League,Boston Braves,54,100,0.351,.351,0,
1923,National League,League,Philadelphia Phillies,50,104,0.325,.325,0,
