year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
2024,American League,East,New York Yankees,94,68,0.58,0,0,
2024,American League,East,Baltimore Orioles,91,71,0.562,0,0,
2024,American League,East,Boston Red Sox,81,81,0.5,0,0,
2024,American League,East,Tampa Bay Rays,80,82,0.494,0,0,
2024,American League,East,Toronto Blue Jays,74,88,0.457,0,0,
2024,American League,Central,Cleveland Guardians,92,69,0.571,0,0,
2024,American League,Central,Kansas City Royals,86,76,0.531,0,0,
2024,American League,Central,Detroit Tigers,86,76,0.531,0,0,
2024,American League,Central,Minnesota Twins,82,80,0.506,0,0,
2024,American League,Central,Chicago White Sox,41,121,0.253,0,0,
2024,American League,West,Houston Astros,88,73,0.547,0,0,
2024,American League,West,Seattle Mariners,85,77,0.525,0,0,
2024,American League,West,Texas Rangers,78,84,0.481,0,0,
2024,American League,West,Oakland Athletics,69,93,0.426,0,0,
2024,American League,West,Los Angeles Angels,63,99,0.389,0,0,
