year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1993,American League,East,Toronto Blue Jays,95,67,0.586,.586,0,
1993,American League,East,New York Yankees,88,74,0.543,.543,0,
1993,American League,East,Baltimore Orioles,85,77,0.525,.525,0,
1993,American League,East,Detroit Tigers,85,77,0.525,.525,0,
1993,American League,East,Boston Red Sox,80,82,0.494,.494,0,
1993,American League,East,Cleveland Indians,76,86,0.469,.469,0,
1993,American League,East,Milwaukee Brewers,69,93,0.426,.426,0,
1993,American League,West,Chicago White Sox,94,68,0.58,.580,0,
1993,American League,West,Texas Rangers,86,76,0.531,.531,0,
1993,American League,West,Kansas City Royals,84,78,0.519,.519,0,
1993,American League,West,Seattle Mariners,82,80,0.506,.506,0,
1993,American League,West,California Angels,71,91,0.438,.438,0,
1993,American League,West,Minnesota Twins,71,91,0.438,.438,0,
1993,American League,West,Oakland Athletics,68,94,0.42,.420,0,
