year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1914,National League,League,Boston Braves,94,59,0.614,.614,0,
1914,National League,League,New York Giants,84,70,0.545,.545,0,
1914,National League,League,St. Louis Cardinals,81,72,0.529,.529,0,
1914,National League,League,Chicago Cubs,78,76,0.506,.506,0,
1914,National League,League,Brooklyn Robins,75,79,0.487,.487,0,
1914,National League,League,Philadelphia Phillies,74,80,0.481,.481,0,
1914,National League,League,Pittsburgh Pirates,69,85,0.448,.448,0,
1914,National League,League,Cincinnati Reds,60,94,0.39,.390,0,
