year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1960,National League,League,Pittsburgh Pirates,95,59,0.617,.617,0,
1960,National League,League,Milwaukee Braves,88,66,0.571,.571,0,
1960,National League,League,St. Louis Cardinals,86,68,0.558,.558,0,
1960,National League,League,Los Angeles Dodgers,82,72,0.532,.532,0,
1960,National League,League,San Francisco Giants,79,75,0.513,.513,0,
1960,National League,League,Cincinnati Reds,67,87,0.435,.435,0,
1960,National League,League,Chicago Cubs,60,94,0.39,.390,0,
1960,National League,League,Philadelphia Phillies,59,95,0.383,.383,0,
