year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1912,National League,League,New York Giants,103,48,0.682,.682,0,
1912,National League,League,Pittsburgh Pirates,93,58,0.616,.616,0,
1912,National League,League,Chicago Cubs,91,59,0.607,.607,0,
1912,National League,League,Cincinnati Reds,75,78,0.49,.490,0,
1912,National League,League,Philadelphia Phillies,73,79,0.48,.480,0,
1912,National League,League,St. Louis Cardinals,63,90,0.412,.412,0,
1912,National League,League,Brooklyn Superbas,58,95,0.379,.379,0,
1912,National League,League,Boston Braves,52,101,0.34,.340,0,
