year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1938,American League,League,New York Yankees,99,53,0.651,.651,0,
1938,American League,League,Boston Red Sox,88,61,0.591,.591,0,
1938,American League,League,Cleveland Indians,86,66,0.566,.566,0,
1938,American League,League,Detroit Tigers,84,70,0.545,.545,0,
1938,American League,League,Washington Senators,75,76,0.497,.497,0,
1938,American League,League,Chicago White Sox,65,83,0.439,.439,0,
1938,American League,League,St. Louis Browns,55,97,0.362,.362,0,
1938,American League,League,Philadelphia Athletics,53,99,0.349,.349,0,
