year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
2022,American League,East,New York Yankees,99,63,0.611,0,0,
2022,American League,East,Toronto Blue Jays,92,70,0.568,0,0,
2022,American League,East,Tampa Bay Rays,86,76,0.531,0,0,
2022,American League,East,Baltimore Orioles,83,79,0.512,0,0,
2022,American League,East,Boston Red Sox,78,84,0.481,0,0,
2022,American League,Central,Cleveland Guardians,92,70,0.568,0,0,
2022,American League,Central,Chicago White Sox,81,81,0.5,0,0,
2022,American League,Central,Minnesota Twins,78,84,0.481,0,0,
2022,American League,Central,Detroit Tigers,66,96,0.407,0,0,
2022,American League,Central,Kansas City Royals,65,97,0.401,0,0,
2022,American League,West,Houston Astros,106,56,0.654,0,0,
2022,American League,West,Seattle Mariners,90,72,0.556,0,0,
2022,American League,West,Los Angeles Angels,73,89,0.451,0,0,
2022,American League,West,Texas Rangers,68,94,0.42,0,0,
2022,American League,West,Oakland Athletics,60,102,0.37,0,0,
