year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
2006,National League,East,New York Mets,97,65,0.599,0,0,
2006,National League,East,Philadelphia Phillies,85,77,0.525,0,0,
2006,National League,East,Atlanta Braves,79,83,0.488,0,0,
2006,National League,East,Florida Marlins,78,84,0.481,0,0,
2006,National League,East,Washington Nationals,71,91,0.438,0,0,
2006,National League,Central,St. Louis Cardinals,83,78,0.516,0,0,
2006,National League,Central,Houston Astros,82,80,0.506,0,0,
2006,National League,Central,Cincinnati Reds,80,82,0.494,0,0,
2006,National League,Central,Milwaukee Brewers,75,87,0.463,0,0,
2006,National League,Central,Pittsburgh Pirates,67,95,0.414,0,0,
2006,National League,Central,Chicago Cubs,66,96,0.407,0,0,
2006,National League,West,San Diego Padres,88,74,0.543,0,0,
2006,National League,West,Los Angeles Dodgers,88,74,0.543,0,0,
2006,National League,West,San Francisco Giants,76,85,0.472,0,0,
2006,National League,West,Arizona Diamondbacks,76,86,0.469,0,0,
2006,National League,West,Colorado Rockies,76,86,0.469,0,0,
