year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1995,National League,East,Atlanta Braves,90,54,0.625,.625,0,
1995,National League,East,New York Mets,69,75,0.479,.479,0,
1995,National League,East,Philadelphia Phillies,69,75,0.479,.479,0,
1995,National League,East,Florida Marlins,67,76,0.469,.469,0,
1995,National League,East,Montreal Expos,66,78,0.458,.458,0,
1995,National League,Central,Cincinnati Reds,85,59,0.59,.590,0,
1995,National League,Central,Houston Astros,76,68,0.528,.528,0,
1995,National League,Central,Chicago Cubs,73,71,0.507,.507,0,
1995,National League,Central,St. Louis Cardinals,62,81,0.434,.434,0,
1995,National League,Central,Pittsburgh Pirates,58,86,0.403,.403,0,
1995,National League,West,Los Angeles Dodgers,78,66,0.542,.542,0,
1995,National League,West,Colorado Rockies,77,67,0.535,.535,0,
1995,National League,West,San Diego Padres,70,74,0.486,.486,0,
1995,National League,West,San Francisco Giants,67,77,0.465,.465,0,
