year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1925,American League,League,Washington Senators,96,55,0.636,.636,0,
1925,American League,League,Philadelphia Athletics,88,64,0.579,.579,0,
1925,American League,League,St. Louis Browns,82,71,0.536,.536,0,
1925,American League,League,Detroit Tigers,81,73,0.526,.526,0,
1925,American League,League,Chicago White Sox,79,75,0.513,.513,0,
1925,American League,League,Cleveland Indians,70,84,0.455,.455,0,
1925,American League,League,New York Yankees,69,85,0.448,.448,0,
1925,American League,League,Boston Red Sox,47,105,0.309,.309,0,
