year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1877,National League,League,Boston Red Caps,42,18,0.7,.700,0,
1877,National League,League,Louisville Grays,35,25,0.583,.583,0,
1877,National League,League,Hartford Dark Blues,31,27,0.534,.534,0,
1877,National League,League,St. Louis Brown Stockings,28,32,0.467,.467,0,
1877,National League,League,Chicago White Stockings,26,33,0.441,.441,0,
1877,National League,League,Cincinnati Reds,15,42,0.263,.263,0,
