year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll
1924,American League,League,Washington Senators,92,62,0.597,.597,0,
1924,American League,League,New York Yankees,89,63,0.586,.586,0,
1924,American League,League,Detroit Tigers,86,68,0.558,.558,0,
1924,American League,League,St. Louis Browns,74,78,0.487,.487,0,
1924,American League,League,Philadelphia Athletics,71,81,0.467,.467,0,
1924,American League,League,Cleveland Indians,67,86,0.438,.438,0,
1924,American League,League,Boston Red Sox,67,87,0.435,.435,0,
1924,American League,League,Chicago White Sox,66,87,0.431,.431,0,
