year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1985,National League,East,Chicago Cubs,77,84,478.0,23½,,,National League 1876-2004
1985,National League,East,Pittsburgh Pirates,57,104,354.0,43½,,,National League 1876-2004
1985,National League,West,Cincinnati Reds,89,72,553.0,5½,,,National League 1876-2004
1985,National League,West,San Diego Padres,83,79,512.0,12,,,National League 1876-2004
1985,National League,West,Houston Astros,83,79,512.0,12,,,National League 1876-2004
1985,National League,West,San Francisco Giants,62,100,383.0,33,,,National League 1876-2004
