year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1973,American League,East,Boston Red Sox,89,73,549.0,8,,,American League 1901-2001
1973,American League,East,Detroit Tigers,85,77,525.0,12,,,American League 1901-2001
1973,American League,West,Texas Rangers,57,105,352.0,40,,,American League 1901-2001
