year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1982,American League,East,Boston Red Sox,89,73,549.0,6,,,American League 1901-2001
1982,American League,East,Detroit Tigers,83,79,512.0,12,,,American League 1901-2001
1982,American League,West,Texas Rangers,64,98,395.0,29,,,American League 1901-2001
