year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1908,American League,League,Detroit Tigers,90,63,588.0,0,,,American League 1901-2001
1908,American League,League,Boston Red Sox,75,79,487.0,15½,,,American League 1901-2001
