year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1947,National League,League,Boston Braves,86,68,558.0,8,,,National League 1876-2004
1947,National League,League,Cincinnati Reds,73,81,474.0,21,,,National League 1876-2004
1947,National League,League,Chicago Cubs,69,85,448.0,25,,,National League 1876-2004
1947,National League,League,Pittsburgh Pirates,62,92,403.0,32,,,National League 1876-2004
