year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1901,National League,League,Pittsburgh Pirates,90,49,647.0,0,,,National League 1876-2004
1901,National League,League,Boston Beaneaters,69,69,500.0,20½,,,National League 1876-2004
1901,National League,League,Chicago Orphans,53,86,381.0,37,,,National League 1876-2004
1901,National League,League,Cincinnati Reds,52,87,374.0,38,,,National League 1876-2004
