year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1946,National League,League,Chicago Cubs,82,71,536.0,14½,,,National League 1876-2004
1946,National League,League,Boston Braves,81,72,529.0,15½,,,National League 1876-2004
1946,National League,League,Cincinnati Reds,67,87,435.0,30,,,National League 1876-2004
1946,National League,League,Pittsburgh Pirates,63,91,409.0,34,,,National League 1876-2004
