year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1917,National League,League,Cincinnati Reds,78,76,506.0,20,,,National League 1876-2004
1917,National League,League,Chicago Cubs,74,80,481.0,24,,,National League 1876-2004
1917,National League,League,Boston Braves,72,81,471.0,25½,,,National League 1876-2004
1917,National League,League,Pittsburgh Pirates,51,103,331.0,47,,,National League 1876-2004
