year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1991,National League,East,Pittsburgh Pirates,98,64,605.0,0,,,National League 1876-2004
1991,National League,East,Chicago Cubs,77,83,481.0,20,,,National League 1876-2004
1991,National League,West,San Diego Padres,84,78,519.0,10,,,National League 1876-2004
1991,National League,West,San Francisco Giants,75,87,463.0,19,,,National League 1876-2004
1991,National League,West,Cincinnati Reds,74,88,457.0,20,,,National League 1876-2004
1991,National League,West,Houston Astros,65,97,401.0,29,,,National League 1876-2004
