year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1881,National League,League,Providence Grays,47,37,560.0,9,,,National League 1876-2004
1881,National League,League,Troy Trojans,39,45,464.0,17,,,National League 1876-2004
1881,National League,League,Boston Red Caps,38,45,458.0,17½,,,National League 1876-2004
