year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1928,National League,League,Chicago Cubs,91,63,591.0,4,,,National League 1876-2004
1928,National League,League,Pittsburgh Pirates,85,67,559.0,9,,,National League 1876-2004
1928,National League,League,Cincinnati Reds,78,74,513.0,16,,,National League 1876-2004
1928,National League,League,Boston Braves,50,103,327.0,44½,,,National League 1876-2004
