year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1925,National League,League,Pittsburgh Pirates,95,58,621.0,0,,,National League 1876-2004
1925,National League,League,Cincinnati Reds,80,73,523.0,15,,,National League 1876-2004
1925,National League,League,Boston Braves,70,83,458.0,25,,,National League 1876-2004
1925,National League,League,Chicago Cubs,68,86,442.0,27½,,,National League 1876-2004
