year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1922,National League,League,Cincinnati Reds,86,68,558.0,7,,,National League 1876-2004
1922,National League,League,Pittsburgh Pirates,85,69,552.0,8,,,National League 1876-2004
1922,National League,League,Chicago Cubs,80,74,519.0,13,,,National League 1876-2004
1922,National League,League,Boston Braves,53,100,346.0,39½,,,National League 1876-2004
