year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1978,National League,East,Pittsburgh Pirates,88,73,547.0,1½,,,National League 1876-2004
1978,National League,East,Chicago Cubs,79,83,488.0,11,,,National League 1876-2004
1978,National League,West,Cincinnati Reds,92,69,571.0,2½,,,National League 1876-2004
1978,National League,West,San Francisco Giants,89,73,549.0,6,,,National League 1876-2004
1978,National League,West,San Diego Padres,84,78,519.0,11,,,National League 1876-2004
1978,National League,West,Houston Astros,74,88,457.0,21,,,National League 1876-2004
