year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1891,National League,League,Boston Beaneaters,87,51,630.0,0,,,National League 1876-2004
1891,National League,League,Cincinnati Reds,56,81,409.0,30½,,,National League 1876-2004
1891,National League,League,Pittsburgh Pirates,55,80,407.0,30½,,,National League 1876-2004
