year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1882,National League,League,Providence Grays,52,32,619.0,3,,,National League 1876-2004
1882,National League,League,Boston Red Caps,45,39,536.0,10,,,National League 1876-2004
1882,National League,League,Troy Trojans,35,48,422.0,19½,,,National League 1876-2004
