year,league,division,team,wins,losses,winning_percentage,games_back,ties,payroll,pattern_used
1961,National League,League,Cincinnati Reds,93,61,604.0,0,,,National League 1876-2004
1961,National League,League,San Francisco Giants,85,69,552.0,8,,,National League 1876-2004
1961,National League,League,Pittsburgh Pirates,75,79,487.0,18,,,National League 1876-2004
1961,National League,League,Chicago Cubs,64,90,416.0,29,,,National League 1876-2004
