name,url,team,team_url,year,league,statistic,value,stat_type,rank
Eddie Yost,https://www.baseball-almanac.com/players/player.php?p=yosted01,Detroit,,1959,American League,Base on Balls,135,player,1
Harvey Kuenn,https://www.baseball-almanac.com/players/player.php?p=kuennha01,Detroit,,1959,American League,Batting Average,.353,player,1
Harvey Kuenn,https://www.baseball-almanac.com/players/player.php?p=kuennha01,Detroit,,1959,American League,Doubles,42,player,1
Harvey Kuenn,https://www.baseball-almanac.com/players/player.php?p=kuennha01,Detroit,,1959,American League,Hits,198,player,1
Rocky Colavito,https://www.baseball-almanac.com/players/player.php?p=colavro01,Cleveland,,1959,American League,Home Runs,42,player,1
Harmon Killebrew,https://www.baseball-almanac.com/players/player.php?p=killeha01,Washington,,1959,American League,Home Runs,42,player,1
Eddie Yost,https://www.baseball-almanac.com/players/player.php?p=yosted01,Detroit,,1959,American League,On Base Percentage,.437,player,1
Jackie Jensen,https://www.baseball-almanac.com/players/player.php?p=jenseja01,Boston,,1959,American League,RBI,112,player,1
Eddie Yost,https://www.baseball-almanac.com/players/player.php?p=yosted01,Detroit,,1959,American League,Runs,115,player,1
Al Kaline,https://www.baseball-almanac.com/players/player.php?p=kalinal01,Detroit,,1959,American League,Slugging Average,.530,player,1
Luis Aparacio,https://www.baseball-almanac.com/players/player.php?p=aparilu01,Chicago,,1959,American League,Stolen Bases,56,player,1
Rocky Colavito,https://www.baseball-almanac.com/players/player.php?p=colavro01,Cleveland,,1959,American League,Total Bases,301,player,1
Bob Allison,https://www.baseball-almanac.com/players/player.php?p=allisbo01,Washington,,1959,American League,Triples,9,player,1
Camilo Pascual,https://www.baseball-almanac.com/players/player.php?p=pascuca02,Washington,,1959,American League,Complete Games,17,pitcher,1
Hoyt Wilhelm,https://www.baseball-almanac.com/players/player.php?p=wilheho01,Baltimore,,1959,American League,ERA,2.19,pitcher,1
Gerry Staley,https://www.baseball-almanac.com/players/player.php?p=stalege01,Chicago,,1959,American League,Games,67,pitcher,1
Turk Lown,https://www.baseball-almanac.com/players/player.php?p=lowntu01,Chicago,,1959,American League,Saves,15,pitcher,1
Camilo Pascual,https://www.baseball-almanac.com/players/player.php?p=pascuca02,Washington,,1959,American League,Shutouts,6,pitcher,1
Jim Bunning,https://www.baseball-almanac.com/players/player.php?p=bunniji01,Detroit,,1959,American League,Strikeouts,201,pitcher,1
Bob Shaw,https://www.baseball-almanac.com/players/player.php?p=shawbo01,Chicago,,1959,American League,Winning Percentage,.750,pitcher,1
Early Wynn,https://www.baseball-almanac.com/players/player.php?p=wynnea01,Chicago,,1959,American League,Wins,22,pitcher,1
