name,url,team,team_url,year,league,statistic,value,stat_type,rank
Tony Phillips,https://www.baseball-almanac.com/players/player.php?p=phillto02,Detroit,,1993,American League,Base on Balls,132,player,1
John Olerud,https://www.baseball-almanac.com/players/player.php?p=olerujo01,Toronto,,1993,American League,Batting Average,.363,player,1
John Olerud,https://www.baseball-almanac.com/players/player.php?p=olerujo01,Toronto,,1993,American League,Doubles,54,player,1
Paul Molitor,https://www.baseball-almanac.com/players/player.php?p=molitpa01,Toronto,,1993,American League,Hits,211,player,1
Juan Gonzalez,https://www.baseball-almanac.com/players/player.php?p=gonzaju03,Texas,,1993,American League,Home Runs,46,player,1
John Olerud,https://www.baseball-almanac.com/players/player.php?p=olerujo01,Toronto,,1993,American League,On Base Percentage,.478,player,1
Albert Belle,https://www.baseball-almanac.com/players/player.php?p=belleal01,Cleveland,,1993,American League,RBI,129,player,1
Rafael Palmeiro,https://www.baseball-almanac.com/players/player.php?p=palmera01,Texas,,1993,American League,Runs,124,player,1
Juan Gonzalez,https://www.baseball-almanac.com/players/player.php?p=gonzaju03,Texas,,1993,American League,Slugging Average,.632,player,1
Kenny Lofton,https://www.baseball-almanac.com/players/player.php?p=loftoke01,Cleveland,,1993,American League,Stolen Bases,70,player,1
"Ken Griffey, Jr.",https://www.baseball-almanac.com/players/player.php?p=griffke02,Seattle,,1993,American League,Total Bases,359,player,1
Lance Johnson,https://www.baseball-almanac.com/players/player.php?p=johnsla03,Chicago,,1993,American League,Triples,14,player,1
Chuck Finley,https://www.baseball-almanac.com/players/player.php?p=finlech01,California,,1993,American League,Complete Games,13,pitcher,1
Kevin Appier,https://www.baseball-almanac.com/players/player.php?p=appieke01,Kansas City,,1993,American League,ERA,2.56,pitcher,1
Greg Harris,https://www.baseball-almanac.com/players/player.php?p=harrigr01,Boston,,1993,American League,Games,80,pitcher,1
Jeff Montgomery,https://www.baseball-almanac.com/players/player.php?p=montgje01,Kansas City,,1993,American League,Saves,45,pitcher,1
Duane Ward,https://www.baseball-almanac.com/players/player.php?p=warddu01,Toronto,,1993,American League,Saves,45,pitcher,1
Jack McDowell,https://www.baseball-almanac.com/players/player.php?p=mcdowja01,Chicago,,1993,American League,Shutouts,4,pitcher,1
Randy Johnson,https://www.baseball-almanac.com/players/player.php?p=johnsra05,Seattle,,1993,American League,Strikeouts,308,pitcher,1
Jimmy Key,https://www.baseball-almanac.com/players/player.php?p=keyji01,New York,,1993,American League,Winning Percentage,.750,pitcher,1
Jack McDowell,https://www.baseball-almanac.com/players/player.php?p=mcdowja01,Chicago,,1993,American League,Wins,22,pitcher,1
