name,url,team,team_url,year,league,statistic,value,stat_type,rank
Topsy Hartsel,https://www.baseball-almanac.com/players/player.php?p=hartsto01,Philadelphia,,1906,American League,Base on Balls,88,player,1
George Stone,https://www.baseball-almanac.com/players/player.php?p=stonege01,St. Louis,,1906,American League,Batting Average,.358,player,1
Nap Lajoie,https://www.baseball-almanac.com/players/player.php?p=lajoina01,Cleveland,,1906,American League,Doubles,48,player,1
Nap Lajoie,https://www.baseball-almanac.com/players/player.php?p=lajoina01,Cleveland,,1906,American League,Hits,214,player,1
Harry Davis,https://www.baseball-almanac.com/players/player.php?p=davisha01,Philadelphia,,1906,American League,Home Runs,12,player,1
George Stone,https://www.baseball-almanac.com/players/player.php?p=stonege01,St. Louis,,1906,American League,On Base Percentage,.417,player,1
Harry Davis,https://www.baseball-almanac.com/players/player.php?p=davisha01,Philadelphia,,1906,American League,RBI,96,player,1
Elmer Flick,https://www.baseball-almanac.com/players/player.php?p=flickel01,Cleveland,,1906,American League,Runs,98,player,1
George Stone,https://www.baseball-almanac.com/players/player.php?p=stonege01,St. Louis,,1906,American League,Slugging Average,.501,player,1
John Anderson,https://www.baseball-almanac.com/players/player.php?p=anderjo01,Washington,,1906,American League,Stolen Bases,39,player,1
Elmer Flick,https://www.baseball-almanac.com/players/player.php?p=flickel01,Cleveland,,1906,American League,Stolen Bases,39,player,1
George Stone,https://www.baseball-almanac.com/players/player.php?p=stonege01,St. Louis,,1906,American League,Total Bases,291,player,1
Elmer Flick,https://www.baseball-almanac.com/players/player.php?p=flickel01,Cleveland,,1906,American League,Triples,22,player,1
Al Orth,https://www.baseball-almanac.com/players/player.php?p=orthal01,New York,,1906,American League,Complete Games,36,pitcher,1
Doc White,https://www.baseball-almanac.com/players/player.php?p=whitedo01,Chicago,,1906,American League,ERA,1.52,pitcher,1
Jack Chesbro,https://www.baseball-almanac.com/players/player.php?p=chesbja01,New York,,1906,American League,Games,49,pitcher,1
Chief Bender,https://www.baseball-almanac.com/players/player.php?p=bendech01,Philadelphia,,1906,American League,Saves,3,pitcher,1
Otto Hess,https://www.baseball-almanac.com/players/player.php?p=hessot01,Cleveland,,1906,American League,Saves,3,pitcher,1
Ed Walsh,https://www.baseball-almanac.com/players/player.php?p=walshed01,Chicago,,1906,American League,Shutouts,10,pitcher,1
Rube Waddell,https://www.baseball-almanac.com/players/player.php?p=wadderu01,Philadelphia,,1906,American League,Strikeouts,196,pitcher,1
Eddie Plank,https://www.baseball-almanac.com/players/player.php?p=planked01,Philadelphia,,1906,American League,Winning Percentage,.760,pitcher,1
Al Orth,https://www.baseball-almanac.com/players/player.php?p=orthal01,New York,,1906,American League,Wins,27,pitcher,1
