name,url,team,team_url,year,league,statistic,value,stat_type,rank
Darrell Evans,https://www.baseball-almanac.com/players/player.php?p=evansda01,Atlanta,,1973,National League,Base on Balls,124,player,1
Pete Rose,https://www.baseball-almanac.com/players/player.php?p=rosepe01,Cincinnati,,1973,National League,Batting Average,.338,player,1
Willie Stargell,https://www.baseball-almanac.com/players/player.php?p=stargwi01,Pittsburgh,,1973,National League,Doubles,43,player,1
Pete Rose,https://www.baseball-almanac.com/players/player.php?p=rosepe01,Cincinnati,,1973,National League,Hits,230,player,1
Willie Stargell,https://www.baseball-almanac.com/players/player.php?p=stargwi01,Pittsburgh,,1973,National League,Home Runs,44,player,1
Ken Singleton,https://www.baseball-almanac.com/players/player.php?p=singlke01,Montreal,,1973,National League,On Base Percentage,.429,player,1
Willie Stargell,https://www.baseball-almanac.com/players/player.php?p=stargwi01,Pittsburgh,,1973,National League,RBI,119,player,1
Bobby Bonds,https://www.baseball-almanac.com/players/player.php?p=bondsbo01,San Francisco,,1973,National League,Runs,131,player,1
Willie Stargell,https://www.baseball-almanac.com/players/player.php?p=stargwi01,Pittsburgh,,1973,National League,Slugging Average,.646,player,1
Lou Brock,https://www.baseball-almanac.com/players/player.php?p=brocklo01,St. Louis,,1973,National League,Stolen Bases,70,player,1
Bobby Bonds,https://www.baseball-almanac.com/players/player.php?p=bondsbo01,San Francisco,,1973,National League,Total Bases,341,player,1
Roger Metzger,https://www.baseball-almanac.com/players/player.php?p=metzgro01,Houston,,1973,National League,Triples,14,player,1
Steve Carlton,https://www.baseball-almanac.com/players/player.php?p=carltst01,Philadelphia,,1973,National League,Complete Games,18,pitcher,1
Tom Seaver,https://www.baseball-almanac.com/players/player.php?p=seaveto01,New York,,1973,National League,Complete Games,18,pitcher,1
Tom Seaver,https://www.baseball-almanac.com/players/player.php?p=seaveto01,New York,,1973,National League,ERA,2.08,pitcher,1
Mike Marshall,https://www.baseball-almanac.com/players/player.php?p=marshmi01,Los Angeles,,1973,National League,Games,92,pitcher,1
Mike Marshall,https://www.baseball-almanac.com/players/player.php?p=marshmi01,Los Angeles,,1973,National League,Saves,31,pitcher,1
Jack Billingham,https://www.baseball-almanac.com/players/player.php?p=billija01,Cincinnati,,1973,National League,Shutouts,7,pitcher,1
Tom Seaver,https://www.baseball-almanac.com/players/player.php?p=seaveto01,New York,,1973,National League,Strikeouts,251,pitcher,1
Tommy John,https://www.baseball-almanac.com/players/player.php?p=johnto01,Los Angeles,,1973,National League,Winning Percentage,.696,pitcher,1
Ron Bryant,https://www.baseball-almanac.com/players/player.php?p=bryanro01,San Francisco,,1973,National League,Wins,24,pitcher,1
