name,url,team,team_url,year,league,statistic,value,stat_type,rank
Elbie Fletcher,https://www.baseball-almanac.com/players/player.php?p=fletcel01,Pittsburgh,,1940,National League,Base on Balls,119,player,1
Stan Hack,https://www.baseball-almanac.com/players/player.php?p=hackst01,Chicago,,1940,National League,Batting Average,.317,player,1
Frank McCormick,https://www.baseball-almanac.com/players/player.php?p=mccorfr01,Cincinnati,,1940,National League,Doubles,44,player,1
Stan Hack,https://www.baseball-almanac.com/players/player.php?p=hackst01,Chicago,,1940,National League,Hits,191,player,1
Frank McCormick,https://www.baseball-almanac.com/players/player.php?p=mccorfr01,Cincinnati,,1940,National League,Hits,191,player,1
Johnny Mize,https://www.baseball-almanac.com/players/player.php?p=mizejo01,St. Louis,,1940,National League,Home Runs,43,player,1
Elbie Fletcher,https://www.baseball-almanac.com/players/player.php?p=fletcel01,Pittsburgh,,1940,National League,On Base Percentage,.418,player,1
Johnny Mize,https://www.baseball-almanac.com/players/player.php?p=mizejo01,St. Louis,,1940,National League,RBI,137,player,1
Arky Vaughan,https://www.baseball-almanac.com/players/player.php?p=vaughar01,Pittsburgh,,1940,National League,Runs,113,player,1
Johnny Mize,https://www.baseball-almanac.com/players/player.php?p=mizejo01,St. Louis,,1940,National League,Slugging Average,.636,player,1
Lonny Frey,https://www.baseball-almanac.com/players/player.php?p=freylo01,Cincinnati,,1940,National League,Stolen Bases,22,player,1
Johnny Mize,https://www.baseball-almanac.com/players/player.php?p=mizejo01,St. Louis,,1940,National League,Total Bases,368,player,1
Arky Vaughan,https://www.baseball-almanac.com/players/player.php?p=vaughar01,Pittsburgh,,1940,National League,Triples,15,player,1
Bucky Walters,https://www.baseball-almanac.com/players/player.php?p=waltebu01,Cincinnati,,1940,National League,Complete Games,29,pitcher,1
Bucky Walters,https://www.baseball-almanac.com/players/player.php?p=waltebu01,Cincinnati,,1940,National League,ERA,2.48,pitcher,1
Clyde Shoun,https://www.baseball-almanac.com/players/player.php?p=shouncl01,St. Louis,,1940,National League,Games,54,pitcher,1
Joe Beggs,https://www.baseball-almanac.com/players/player.php?p=beggsjo01,Cincinnati,,1940,National League,Saves,7,pitcher,1
Jumbo Brown,https://www.baseball-almanac.com/players/player.php?p=brownju01,New York,,1940,National League,Saves,7,pitcher,1
Mace Brown,https://www.baseball-almanac.com/players/player.php?p=brownma01,Pittsburgh,,1940,National League,Saves,7,pitcher,1
Manny Salvo,https://www.baseball-almanac.com/players/player.php?p=salvoma01,Boston,,1940,National League,Shutouts,5,pitcher,1
Whit Wyatt,https://www.baseball-almanac.com/players/player.php?p=wyattwh01,Brooklyn,,1940,National League,Shutouts,5,pitcher,1
Kirby Higbe,https://www.baseball-almanac.com/players/player.php?p=higbeki01,Philadelphia,,1940,National League,Strikeouts,137,pitcher,1
Freddie Fitzsimmons,https://www.baseball-almanac.com/players/player.php?p=fitzsfr01,Brooklyn,,1940,National League,Winning Percentage,.889,pitcher,1
Bucky Walters,https://www.baseball-almanac.com/players/player.php?p=waltebu01,Cincinnati,,1940,National League,Wins,22,pitcher,1
