name,url,team,team_url,year,league,statistic,value,stat_type,rank
Juan Soto,https://www.baseball-almanac.com/players/player.php?p=sotoju01,Washington Nationals,,2021,National League,Base on Balls,145,player,1
Trea Turner,https://www.baseball-almanac.com/players/player.php?p=turnetr01,Washington Nationals,,2021,National League,Batting Average,.328,player,1
Trea Turner,https://www.baseball-almanac.com/players/player.php?p=turnetr01,Los Angeles Dodgers,,2021,National League,Batting Average,.328,player,1
Bryce Harper,https://www.baseball-almanac.com/players/player.php?p=harpebr03,Philadelphia Phillies,,2021,National League,Doubles,42,player,1
Trea Turner,https://www.baseball-almanac.com/players/player.php?p=turnetr01,Washington Nationals,,2021,National League,Hits,195,player,1
Trea Turner,https://www.baseball-almanac.com/players/player.php?p=turnetr01,Los Angeles Dodgers,,2021,National League,Hits,195,player,1
Fernando Tatis Jr.,https://www.baseball-almanac.com/players/player.php?p=tatisfe02,San Diego Padres,,2021,National League,Home Runs,42,player,1
Juan Soto,https://www.baseball-almanac.com/players/player.php?p=sotoju01,Washington Nationals,,2021,National League,On Base Percentage,.465,player,1
Adam Duvall,https://www.baseball-almanac.com/players/player.php?p=duvalad01,Miami Marlins,,2021,National League,RBI,113,player,1
Adam Duvall,https://www.baseball-almanac.com/players/player.php?p=duvalad01,Atlanta Braves,,2021,National League,RBI,113,player,1
Freddie Freeman,https://www.baseball-almanac.com/players/player.php?p=freemfr01,Atlanta Braves,,2021,National League,Runs,120,player,1
Bryce Harper,https://www.baseball-almanac.com/players/player.php?p=harpebr03,Philadelphia Phillies,,2021,National League,Slugging Average,.615,player,1
Trea Turner,https://www.baseball-almanac.com/players/player.php?p=turnetr01,Washington Nationals,,2021,National League,Stolen Bases,32,player,1
Trea Turner,https://www.baseball-almanac.com/players/player.php?p=turnetr01,Los Angeles Dodgers,,2021,National League,Stolen Bases,32,player,1
Trea Turner,https://www.baseball-almanac.com/players/player.php?p=turnetr01,Washington Nationals,,2021,National League,Total Bases,319,player,1
Trea Turner,https://www.baseball-almanac.com/players/player.php?p=turnetr01,Los Angeles Dodgers,,2021,National League,Total Bases,319,player,1
David Peralta,https://www.baseball-almanac.com/players/player.php?p=peralda01,Arizona Diamondbacks,,2021,National League,Triples,8,player,1
Bryan Reynolds,https://www.baseball-almanac.com/players/player.php?p=reynobr01,Pittsburgh Pirates,,2021,National League,Triples,8,player,1
German Marquez,https://www.baseball-almanac.com/players/player.php?p=marquge01,Colorado Rockies,,2021,National League,Complete Games,3,pitcher,1
Adam Wainwright,https://www.baseball-almanac.com/players/player.php?p=wainwad01,St. Louis Cardinals,,2021,National League,Complete Games,3,pitcher,1
Zack Wheeler,https://www.baseball-almanac.com/players/player.php?p=wheelza01,Philadelphia Phillies,,2021,National League,Complete Games,3,pitcher,1
Corbin Burnes,https://www.baseball-almanac.com/players/player.php?p=burneco01,Milwaukee Brewers,,2021,National League,ERA,2.43,pitcher,1
Tyler Rogers,https://www.baseball-almanac.com/players/player.php?p=rogerty01,San Francisco Giants,,2021,National League,Games,80,pitcher,1
Mark Melancon,https://www.baseball-almanac.com/players/player.php?p=melanma01,San Diego Padres,,2021,National League,Saves,39,pitcher,1
Anthony DeSclafani,https://www.baseball-almanac.com/players/player.php?p=desclan01,San Francisco Giants,,2021,National League,Shutouts,2,pitcher,1
Max Fried,https://www.baseball-almanac.com/players/player.php?p=friedma01,Atlanta Braves,,2021,National League,Shutouts,2,pitcher,1
Joe Musgrove,https://www.baseball-almanac.com/players/player.php?p=musgrjo01,San Diego Padres,,2021,National League,Shutouts,2,pitcher,1
Zack Wheeler,https://www.baseball-almanac.com/players/player.php?p=wheelza01,Philadelphia Phillies,,2021,National League,Shutouts,2,pitcher,1
Zack Wheeler,https://www.baseball-almanac.com/players/player.php?p=wheelza01,Philadelphia Phillies,,2021,National League,Strikeouts,247,pitcher,1
Julio Urias,https://www.baseball-almanac.com/players/player.php?p=uriasju01,Los Angeles Dodgers,,2021,National League,Winning Percentage,.870,pitcher,1
Julio Urias,https://www.baseball-almanac.com/players/player.php?p=uriasju01,Los Angeles Dodgers,,2021,National League,Wins,20,pitcher,1
